book;code;text;never_main;gender
NCRP;TSY0BN;NM Benmargsscintigrafi, helkropp;;
NCRP;TSY0CL;PET/CT-18F flutemetamol Helkropp;;
NCRP;TSY0CM;PET/MR-18F flutemetamol Helkropp;;
NCRP;TSY0CN;NM Octreotid-scintigrafi;;
NCRP;TSY0DL;PET/CT-18F NaF Helkropp;;
NCRP;TSY0DM;PET/MR-18F NaF Helkropp;;
NCRP;TSY0DN;NM MIBG-scintigrafi;;
NCRP;TSY0EL;PET/CT-18F DOPA Helkropp;;
NCRP;TSY0EM;PET/MR-18F DOPA Helkropp;;
NCRP;TSY0EN;NM Amyloidscintigrafi;;
NCRP;TSY0FL;PET/CT-68Ga DotaX Helkropp;;
NCRP;TSY0FM;PET/MR-68Ga DotaX Helkropp;;
NCRP;TSY0FN;NM Galliumscintigrafi;;
NCRP;TSY0GL;PET/CT-64Cu DotaX Helkropp;;
NCRP;TSY0GM;PET/MR-64Cu DotaX Helkropp;;
NCRP;TSY0GN;NM Shuntkvantitering;;
NCRP;TSY0HN;NM Helkroppsscan ved ca. tyreoidea;;
NCRP;TSY0JN;NM Helkroppsscan etter terapi;;
NCRP;TSY0RT;NTP Radionuklidterapi av skjelett ved metastaser;;
NCRP;TSY0SN;NM Scintigrafi for dosimetriberegning;;
NCRP;TSY0WL;PET/CT Helkropp, annet spesifisert radiofarmakum;;
NCRP;TSY0WM;PET/MR Helkropp, annet spesifisert radiofarmakum;;
NCRP;TSY0XN;NM Helkroppsscan, uspesifisert;;
ATC;V09AA01;Technetium (99mTc) eksametasim;1;
ATC;V09AA02;Technetium (99mTc) bikisat;1;
ATC;V09AB01;Jodiofetamin (123I);1;
ATC;V09AB02;Jodioloprid (123I);1;
ATC;V09AB03;Jodioflupane (123I);1;
ATC;V09AX01;Indium (111In) pentetsyre;1;
ATC;V09AX03;Jod(124I)CIT;1;
ATC;V09AX04;Flutemetamol (18F) ;1;
ATC;V09BA01;Technetium (99mTc) oksydronsyre;1;
ATC;V09BA02;Technetium (99mTc) medronsyre;1;
ATC;V09BA03;Technetium (99mTc) pyrofosfat;1;
ATC;V09BA04;Technetium (99Tc) butedronsyre;1;
ATC;V09CA01;Technetium (99mTc) pentetsyre;1;
ATC;V09CA02;Technetium (99mTc) suksimer;1;
ATC;V09CA03;Technetium (99mTc) mertiatid;1;
ATC;V09CA04;Technetium (99mTc) gluceptat;1;
ATC;V09CA05;Technetium (99mTc) glykonat;1;
ATC;V09CX01;Natrium jodhippurat (123I);1;
ATC;V09CX02;Natrium jodhippurat (131I);1;
ATC;V09CX03;Natrium jodthalamat (125I);1;
ATC;V09CX04;Krom (51Cr) edetat;1;
ATC;V09DA01;Technetium (99mTc) disofenin;1;
ATC;V09DA02;Technetium (99mTc) etifenin;1;
ATC;V09DA03;Technetium (99mTc) lidofenin;1;
ATC;V09DA04;Technetium (99mTc) mebrofenin;1;
ATC;V09DA05;Technetium (99mTc) galtifenin;1;
ATC;V09DB01;Technetium (99mTc) nanokolloid;1;
ATC;V09DB02;Technetium (99mTc) mikrokolloid;1;
ATC;V09DB03;Technetium (99mTc) millimikrosfærer;1;
ATC;V09DB04;Technetium (99mTc) tinnkolloid;1;
ATC;V09DB05;Technetium (99mTc) svovelkolloid;1;
ATC;V09DB06;Technetium (99mTc) rheniumsulfitt kolloid;1;
ATC;V09DB07;Technetium (99mTc) fytat;1;
ATC;V09DX01;Selenium (75Se) tauroselkolisyre;1;
ATC;V09EA01;Technetium (99mTc) pentetsyre;1;
ATC;V09EA02;Technetium (99mTc)teknegass;1;
ATC;V09EA03;Technetium (99mTc) nanokolloid;1;
ATC;V09EB01;Technetium (99mTc) makrosalb;1;
ATC;V09EB02;Technetium (99mTc) mikrosfærer;1;
ATC;V09EX01;Krypton (81mKr) gass;1;
ATC;V09EX02;Xenon (127Xe) gass;1;
ATC;V09EX03;Xenon (133Xe) gass;1;
ATC;V09FX01;Technetium (99mTc) perteknetat;1;
ATC;V09FX02;Natriumjodid (123I);1;
ATC;V09FX03;Natriumjodid (131I);1;
ATC;V09FX04;Natriumjodid (124I);1;
ATC;V09GA01;Technetium (99mTc) sestamibi;1;
ATC;V09GA02;Technetium (99mTc) tetrafosmin;1;
ATC;V09GA03;Technetium (99mTc) teboroxim;1;
ATC;V09GA04;Technetium (99mTc) humant albumin;1;
ATC;V09GA05;Technetium (99mTc) furifosmin;1;
ATC;V09GA06;Technetium (99mTc) tinnagens merkede celler;1;
ATC;V09GA07;Technetium (99mTc) apcitid;1;
ATC;V09GB01;Fibrinogen (125I);1;
ATC;V09GB02;Jod (125I) humant albumin;1;
ATC;V09GX01;Thallium (201Tl) klorid;1;
ATC;V09GX02;Indium (111In) klorid;1;
ATC;V09GX03;Kromat (51Cr) merkede celler;1;
ATC;V09HA01;Technetium (99mTc) humant immunglobulin;1;
ATC;V09HA02;Technetium (99mTc) eksametasimmerkede celler;1;
ATC;V09HA03;Technetium (99mTc) antigranulocytt antistoff;1;
ATC;V09HA04;Technetium (99mTc) sulesomab;1;
ATC;V09HB01;Indium (111In) oksinatmerkede celler;1;
ATC;V09HB02;Indium (111In) tropolonatmerkede celler;1;
ATC;V09HX01;Gallium (67Ga) sitrat;1;
ATC;V09IA01;Technetium (99mTc) CEA antistoff;1;
ATC;V09IA02;Technetium (99mTc) melanom antistoff;1;
ATC;V09IA03;Technetium (99mTc) pentavalent suksimer;1;
ATC;V09IA04;Technetium (99mTc) votumumab;1;
ATC;V09IA05;Technetium (99mTc) depreotid;1;
ATC;V09IA06;Technetium (99mTc) arcitumomab;1;
ATC;V09IA07;Technetium (99mTc) hynic-octreotid;1;
ATC;V09IB01;Indium (111In) pentetreotid;1;
ATC;V09IB02;Indium (111In) satumomab pendetid;1;
ATC;V09IB03;Indium (111In) cancer ovarii antistoff;1;
ATC;V09IB04;Indium (111In) capromab pendetid;1;
ATC;V09IX01;Jodbenguan (123I);1;
ATC;V09IX02;Jodbenguan (131I);1;
ATC;V09IX03;Jod (125I) CC49-monoklonale antistoffer;1;
ATC;V09IX04;Fluordeoksyglukose (18F);1;
ATC;V09IX05;Fluordopa (18F);1;
ATC;V09IX06;Natriumfluorid (18F);1;
ATC;V09IX07;Fluormetylkolin (18F);1;
ATC;V09IX08;Fluoretylkolin (18F);1;
ATC;V09XA01;Jod (131I) norkolesterol;1;
ATC;V09XA02;Jod (131I) kolesterol;1;
ATC;V09XA03;Jod (131I) humant albumin;1;
ATC;V10AA01;Yttrium (90Y) sitrat kolloid;1;
ATC;V10AA03;Yttrium (90Y) silikat kolloid;1;
ATC;V10AX04;Erbium (169Er) sitrat kolloid;1;
ATC;V10AX05;Rhenium (186Re) sulfid kolloid;1;
ATC;V10BX01;Strontium (89Sr) klorid;1;
ATC;V10BX02;Samarium (153Sm) lexidronam;1;
ATC;V10XA01;Natriumjodid (131I);1;
ATC;V10XA02;Jodbenguan (131I);1;
ATC;V10XX02;Ibritummab tiuxetan (90Y);1;
ATC;V10XX03;Radium (223Ra) dichloride;1;
NCMP;WAGX09;Vaksinasjoner INA;;
NCMP;WBGC00;Innlegging eller bytte av implantert legemiddelpumpe;;
NCMP;WBGC05;Fjerning av implantert legemiddelpumpe;;
NCMP;WBGC11;Påfylling av implantert legemiddelpumpe;;
NCMP;WBGC12;Dosejustering av implantert legemiddelpumpe;;
NCMP;WBGM00;Intravenøs injeksjon/infusjon av legemiddel;;
NCMP;WBGM02;Intravenøs injeksjon/infusjon av radioaktiv substans;;
NCMP;WBGM05;Intramuskulær injeksjon av legemiddel;;
NCMP;WBGM10;Subkutan injeksjon av legemiddel;;
NCMP;WBGM15;Peroral administrasjon av legemiddel;;
NCMP;WBGM20;Inhalasjon av legemiddel;;
NCMP;WBGM25;Nasal administrasjon av legemiddel;;
NCMP;WBGM30;Intratekal injeksjon/infusjon av legemiddel;;
NCMP;WBGM31;Epidural injeksjon/infusjon av legemiddel;;
NCMP;WBGM35;Intravesikal administrasjon av legemiddel;;
NCMP;WBGM37;Intrapleural administrasjon av legemiddel;;
NCMP;WBGM40;Intraperitoneal administrasjon av legemiddel;;
NCMP;WBGM45;Administrasjon av legemiddel ved lokal applikasjon;;
NCMP;WBGM50;Iontoforetisk tilførsel av legemiddel;;
NCMP;WBGM55;Intravaginal administrasjon av legemiddel;;
NCMP;WBGM60;Subkutan implantasjon av legemiddel i fast form;;
NCMP;WBGM65;Intrarektal administrasjon av legemiddel;;
NCMP;WBGM70;Injeksjon, legemiddel i muskel/sene/fascie/bursa/an.bindevev;;
NCMP;WBGM75;Intraossøs injeksjon/infusjon av legemiddel;;
NCMP;WBGM80;Inj romoppfyl.subst mell.kroppsstrukt.som forb.til ann beh;;
NCMP;WBOC05;Intravenøs medikamentell svulstbehandling;;
NCMP;WBOC10;Intramuskulær medikamentell svulstbehandling;;
NCMP;WBOC15;Subkutan medikamentell svulstbehandling;;
NCMP;WBOC20;Peroral medikamentell svulstbehandling;;
NCMP;WBOC25;Intratekal medikamentell svulstbehandling;;
NCMP;WBOC30;Intravesikal medikamentell svulstbehandling;;
NCMP;WBOC32;Intraperitoneal medikamentell svulstbehandling;;
NCMP;WBOC34;Intrapleural medikamentell svulstbehandling;;
NCMP;WBOC39;Medikamentell svulstbehandling INA;;
NCMP;WDAA10;Monitorering av anestesidybde;;
NCMP;WDAB00;Hjertemassasje umiddelbart etter fødsel;;
NCMP;WDAB05;Hjertemassasje senere under nyfødtperiode;;
NCMP;WDAB09;Opplivingstiltak på nyfødte IKA;;
NCMP;WDAB45;Behandling med antisjokkbukse - MAST eller tilsvarende;;
NCMP;WDAB50;Intensivovervåking under transport;;
NCMP;WDAB80;Lukket hjertekompresjon;;
NCMP;WDAG09;Generell anestesi INA;;
NCMP;WDAG20;Generell anestesi med inhalasjonsmidler;;
NCMP;WDAG25;Generell anestesi med intravenøse midler;;
NCMP;WDAG30;Gen. anestesi med inhalasjonsmidler og intravenøse midler;;
NCMP;WDAG35;Generell anestesi med rektale midler;;
NCMP;WDAG40;Generell anestesi med intramuskulære midler;;
NCMP;WDAJ11;Våken sedering;;
NCMP;WDAJ15;Ikke-våken sedering;;
NCMP;WDAL05;Infiltrasjon for lokalanestesi;;
NCMP;WDAL06;Ledningsanestesi IKA;;
NCMP;WDAL08;Intravenøs regionalanestesi;;
NCMP;WDAL09;Overflateanestesi IKA;;
NCMP;WDAL15;Akupunktur;;
NCMP;WDAL30;Spinalanestesi INA;;
NCMP;WDAL31;Spinalanestesi uten kateter;;
NCMP;WDAL32;Spinalanestesi med ikke-tunnelert kateter;;
NCMP;WDAL33;Spinalanestesi med tunnelert kateter;;
NCMP;WDAL34;Epiduralanestesi INA;;
NCMP;WDAL35;Epiduralanestesi uten kateter;;
NCMP;WDAL36;Epiduralanestesi med ikke-tunnelert kateter;;
NCMP;WDAL37;Epiduralanestesi med tunnelert kateter;;
NCMP;WDAL38;Kombinert spinal/epiduralanestesi;;
NCMP;WDAP05;Triggerpunktsblokade;;
NCMP;WDAP09;Regional blokade IKA;;
NCMP;WDAP10;Subakromial blokade;;
NCMP;WDAP12;Supraklavikulærblokade;;
NCMP;WDAP13;Infraklavikulær pleksusblokade;;
NCMP;WDAP15;Interskalenær pleksusblokade;;
NCMP;WDAP17;Aksillær pleksusblokade;;
NCMP;WDAP25;Interpleuralblokade;;
NCMP;WDAP27;Interkostalblokade;;
NCMP;WDAP29;Annen sentral blokade;;
NCMP;WDAP30;Splanknikusblokade;;
NCMP;WDAP32;Hypogastricusblokade;;
NCMP;WDAP35;Stellatumblokade;;
NCMP;WDAP37;Coeliacusblokade;;
NCMP;WDAP40;Regional intravenøs sympatikusblokade;;
NCMP;WDAP42;Sympatikusblokade, paravertebral;;
NCMP;WDAP43;Sympatikusblokade, lumbal;;
NCMP;WDAP44;Sympatikusblokade, torakal;;
NCMP;WDAP46;Sympatikusblokade med iontoforese;;
NCMP;WDAP49;Sympatikusblokade INA;;
NCMP;WDAP55;Diskusblokade;;
NCMP;WDAP57;Fasettleddsblokade;;
NCMP;WDAP62;Sakralblokade;;
NCMP;WDAP65;Sakroiliakablokade;;
NCMP;WDAP67;Inguinalblokade;;
NCMP;WDAP70;Pudendusblokade;;
NCMP;WDAP72;Penisblokade;;m
NCMP;WDAP75;Ischiadicusblokade;;
NCMP;WDAP77;Femoralisblokade;;
NCMP;WDAP79;Muskelblokade INA;;
NCMP;WDAP80;Ankelblokade;;
NCMP;WDAP89;Perifer nerveblokade INA;;
NCMP;WDFX05;Diagnostisk rotblokade;;
NCMP;WDFX10;Adenosintest mhp smertepåvirkning;;
NCMP;WDFX15;Opioidtest mhp nociceptiv smerte;;
NCMP;WDFX20;Xylocaintest mhp nevrogen smerte;;
NCMP;WDFX25;Regitintest på sympatikusmediert smerte;;
NCMP;WDFX30;Ketamintest mhp respons på N-methyl-D-aspartat-blokker;;
NCMP;WDGX30;Overflateoppvarming ved hypotermi;;
NCMP;WDGX40;Peritoneal oppvarming ved hypotermi;;
NCMP;WDGX50;Kuvøsebehandling;;
NCMP;WEGT00;Kontroll av strålefelt, statisk;;
NCMP;WEGT05;Kontroll av strålefelt, dynamisk;;
NCMP;WEGT10;Kontroll av pasientens anatomi før behandling, statisk;;
NCMP;WEGT15;Kontroll av kilde/applikatorposisjon ved brakyterapi;;
NCMP;WEGT20;Dosimetrisk kontroll av pasientdoser;;
NCMP;WEGX07;Simulering strålefelt før behandling, uten CT doseplan;;
NCMP;WEGX11;CT-bas.doseplan u/sim, ett målvol.(målvol.aut.gen/ikke tegn);;
NCMP;WEGX12;CT-bas.doseplan u/sim, to målvol.(målvol.aut.gen/ikke tegn);;
NCMP;WEGX13;CT-bas.doseplan u/sim. ?3 målvol.(målvol.aut.gen/ikke tegn);;
NCMP;WEGX21;CT-basert doseplan m/ett målvolum, manuell inntegning;;
NCMP;WEGX22;CT-basert doseplan m/to målvolum, manuell inntegning;;
NCMP;WEGX23;CT-basert doseplan m/?3 målvolum, manuell inntegning;;
NCMP;WEGX31;Doseplan IMRT/VMAT m/ett målvolum, manuell inntegning;;
NCMP;WEGX32;Doseplan IMRT/VMAT m/to målvolum, manuell inntegning;;
NCMP;WEGX33;Doseplan IMRT/VMAT m/? 3 målvolum, manuell inntegning;;
NCMP;WEGX34;4D-Doseplan med/uten IMRT/VMAT;;
NCMP;WEGX40;Doseplan for spesialopplegg IKA;;
NCMP;WEGX45;Doseplanlegging for brakyterapi;;
NCMP;WEGX50;Implantasjon av markør for lokalisasjon av strålefelt;;
NCMP;WEOA00;Ekstern stråleterapi, høyenergetisk (MV);;
NCMP;WEOA05;Ekstern stråleterapi, lavenergetisk (kV);;
NCMP;WEOA10;Ekstern stråleterapi, helkropp;;
NCMP;WEOA15;Ekstern stråleterapi med spesialapparat;;
NCMP;WEOB00;Brakyterapi, applikatorinnsetting;;
NCMP;WEOB05;Brakyterapi med høy doserate (HDR);;
NCMP;WEOB10;Brakyterapi med pulset doserate (PDR);;
NCMP;WEOB15;Brakyterapi med lav doserate (LDR);;
NCMP;WEOB20;Brakyterapi, intravaskulær (IVBT);;
NCMP;WEOC00;Protonterapi;;
NCMP;WEOC10;Karbonterapi;;
NCMP;WGFX00;Prikktest luftpanel;;
NCMP;WGFX05;Prikktest matpanel;;
NCMP;WGFX10;Prikktest - eget testmateriale fra hjemmemiljø/arbeidsplass;;
NCMP;WGFX15;Epikutantest med standardiserte prøver;;
NCMP;WGFX20;Epikutantest - eget materiale fra hjemmemiljø/arbeidsplass;;
NCMP;WGFX25;Allergenprovokasjon - peroral åpen (kjent innhold);;
NCMP;WGFX30;Allergenprovokasjon - peroral dobbelblind;;
NCMP;WGFX35;Allergenprovokasjon, nasal;;
NCMP;WGFX40;Provokasjonstest med næringsmiddel;;
NCMP;WGFX45;Provokasjonstest med legemiddel;;
NCMP;WGGM00;Hyposensibilisering;;
NCMP;WGGM05;Hurtighyposensibilisering;;
NCMP;WJAT01;Total parenteral ernæring;;
NCMP;WJAT10;Total enteral ernæring i sonde, med/uten tilsetningsstoffer;;
NCMP;WJAT15;Ernæringsbehandling m/spesialkost/individuelt tilpasset kost;;
NCMP;WJAT20;Morsmelkernæring av premature;;
NCMP;WJFX10;Indirekte kalorimetri;;
NCMP;WJFX20;Måling av hydreringsgrad ved bioimpedansspektroskopi;;
NCMP;WJFX99;Vurdering av ernæringsstatus IKA;;
NCMP;WLFX05;Tuberkulintest;;
NCMP;WLGP00;Oppstart av kronisk oksygenbehandling i hjemmet;;
NCMP;WLGP20;Hyperbar oksygenbehandling - tabell 5;;
NCMP;WLGP22;Hyperbar oksygenbehandling - tabell 6;;
NCMP;WLGP24;Hyperbar oksygenbehandling - tabell 14/90;;
NCMP;WLGP26;Hyperbar oksygenbehandling - tabell 20/60;;
NCMP;WLGP28;Hyperbar oksygenbehandling - tabell 20/90;;
NCMP;WLGP29;Hyperbar oksygenbehandling INA;;
NCMP;WLGX10;Ødembehandling med kompresjonspumpe/pumpestøvel;;
NCMP;WLGX20;Vakuumassistert sårbehandling;;
NCMP;WLGX25;Sårbehandling med fluelarver;;
NCMP;WLGX27;Sårbehandling med transplanterte hudceller i vekstmedium;;
NCMP;WLGX30;Badebehandling - helkropp;;
NCMP;WLGX35;Badebehandling - lokal;;
NCMP;WLGX40;Behandling med bio-feedback;;
NCMP;WLGX50;Isolasjon;;
NCMP;WMAA00;Samtidig tverrfaglig utredning;;
NCMP;WMAB00;Sekvensiell tverrfaglig utredning;;
NCMP;WMAC00;Kartlegging og vurdering av helsekrav til å inneha førerkort;;
NCMP;WMAD00;Kartlegging og vurdering av samtykkekompetanse;;
NCMP;WMAE00;Vedtak om helsehjelp for pasient uten samtykkekomp. PRL §4a;;
NCMP;WNJA00;Lysbehandling med hvitt lys;;
NCMP;WPCD00;Opplæring i bruk av medisinsk teknisk utstyr;;
NCMP;WPCK00;Lærings- og mestringsaktivitet vedrørende aktuelle tilstand;;
NCRP;WSD90K;Annen perkutan drenasje, ultralydveiledet;;
NCRP;WSD93K;Perkutan drenasje av annen abscess, ultralydveiledet;;
NCRP;WSI90X;Bildev. injek. av terap. substans i annet væskeholdig hulrom;;
NCRP;WSO90X;Perkutan destruksjon av lesjon ikke klass. i andre kapitler;;
NCRP;WSR90X;Perkutan fjerning av (annet) fremmedlegeme;;
NCRP;WSS90K;Skifte av annet perkutant kateter, ultralydveiledet;;
NCRP;WSS93K;Skifte av kat. for perkut drenasje av annen abscess, UL-veil;;
NCRP;WSW96X;Annen bildeveil intervensjon ikke klassif. i andre kapitler;;
NCSP;YCA00;Uttak av cornea for transplantasjon;;
NCSP;YFA00;Uttak av hjerte for transplantasjon;;
NCSP;YFA10;Uttak av hjerte til dominotransplantasjon;;
NCSP;YFA20;Uttak av hjerte og lunge til transplantasjon;;
NCSP;YFA50;Uttak av hjerte til homotransplantat;;
NCSP;YFA99;Ann op v/uttak organer for hjerte- el hjerte-lunge transpl;;
NCSP;YGA00;Uttak av lunge fra avdød donor;;
NCSP;YGA10;Uttak av lunge fra levende donor;;
NCSP;YGA20;Uttak av lungelapp fra levende donor;;
NCSP;YGA99;Annet inngrep ved uttak av lunge for transplantasjon;;
NCSP;YJA00;Reseksjon av lever hos levende donor;;
NCSP;YJA10;Uttak av lever fra avdød donor;;
NCSP;YJB00;Uttak av tynntarm for transplantasjon;;
NCSP;YJC00;Uttak av ventrikkel og tynntarm for transplantasjon;;
NCSP;YJD00;Uttak av pancreas til øycelletransplantat;;
NCSP;YJD10;Reseksjon av pancreas fra levende donor;;
NCSP;YJD20;Reseksjon av pancreas fra avdød donor;;
NCSP;YJD30;Uttak av pancreas fra avdød donor;;
NCSP;YKA00;Uttak av nyre fra levende donor;;
NCSP;YKA01;Perkutant endoskopisk uttak av nyre fra levende donor;;
NCSP;YKA02;Uttak av nyre fra avdød donor;;
NCSP;YNA00;Uttak av spongiøst bein fra bekken for transplantasjon;;
NCSP;YNA01;Uttak cortical&spongiøs beinblokk fra bekken for transpl;;
NCSP;YNA02;Uttak av spongiøst bein annet donorsted for transplantasjon;;
NCSP;YNA03;Uttak cortical&spongiøs benblokk annet donorsted for transpl;;
NCSP;YNA04;Uttak av knokkel for transplantasjon;;
NCSP;YNA05;Uttak av knokkel med karforsyning for transplantasjon;;
NCSP;YNA06;Uttak av bein med brusk for transplantasjon;;
NCSP;YNA09;Annen uttak av bein for transplantasjon;;
NCSP;YNA10;Uttak av sene for transplantasjon;;
NCSP;YNA20;Uttak av brusk for transplantasjon;;
NCSP;YNA30;Uttak av periost for transplantasjon;;
NCSP;YNA40;Uttak av muskel for transplantasjon;;
NCSP;YNA45;Uttak av muskel med karforsyning for transplantasjon;;
NCSP;YNA99;Annet uttak av vev fra bevegelsesapparatet for transpl;;
NCSP;YNB00;Uttak av beinmarg for transplantasjon;;
NCSP;YPA01;Uttak av blodkar for transplantasjon fra levende donor;;
NCSP;YPA02;Uttak av blodkar for transplantasjon fra avdød donor;;
NCSP;YQA00;Uttak av hud for senere autotransplantasjon;;
NCSP;YQA10;Uttak av hud for allotransplantasjon fra levende donor;;
NCSP;YQA20;Uttak av hud for allotransplantasjon fra avdød donor;;
NCSP;YQA30;Uttak av fettvev for transplantasjon;;
NCSP;YWA00;Reop sårruptur e uttak av organer el vev til transplantasjon;;
NCSP;YWB00;Reop overfl infek etter uttak av organer el vev til transpl;;
NCSP;YWC00;Reop dyp infeksjon etter uttak av organer el vev til transpl;;
NCSP;YWC01;Perkut endosk reop dyp infek uttak org eller vev til transpl;;
NCSP;YWD00;Reop for overfl blød etter uttak organ eller vev til transpl;;
NCSP;YWE00;Reop for dyp blød etter uttak av organ eller vev til transpl;;
NCSP;YWE01;Perkut endosk reop dyp blød e uttak org el vev til transpl;;
NCSP;YWF00;Reop insuff anast el sutur e uttak org el vev til transpl;;
NCSP;YWF01;Perk endo reop insuf anast/sutur e uttak org/vev til transpl;;
NCSP;YWW96;Annen reop etter uttak av organer eller vev til transpl;;
NCSP;YWW97;Annen perkut endosk reop e uttak organer/vev til transpl;;
NCSP;ZCG50;Bruk av autograft fra limbale stamceller;1;
NCSP;ZCG51;Bruk av allograft fra limbale stamceller;1;
NCSP;ZCG53;Bruk av cellekultur fra limbale stamceller;1;
NCSP;ZFX00;Ballongdilatasjon;1;
NCSP;ZFX01;Bruk av rotablator;1;
NCSP;ZFX02;Bruk av angiojet;1;
NCSP;ZFX03;Bruk av aterektomi-instrument;1;
NCSP;ZJU00;Dobbelballongteknikk ved translumin gastrointest endoskopi;1;
NCSP;ZLX00;Åpent inngrep med vaginal tilgang;1;f
NCSP;ZLX01;Åpent inngrep m/ komb transabd og vaginal tilgang;1;f
NCSP;ZPA00;Bruk av trombolytisk middel til injeksjon i kar;1;
NCSP;ZPA10;Bruk av skleroserende skum til injeksjon i kar;1;
NCSP;ZPA15;Bruk av annet skleroserende middel til injeksjon i kar;1;
NCSP;ZPA20;Bruk av okkluderende materiale til injeksjon i kar;1;
NCSP;ZQL01;Long utstr av kirurgi for lok lesj i hud mindre enn 10 mm;1;
NCSP;ZQL02;Long utstr av kirurgi for lok lesj i hud 10-19 mm;1;
NCSP;ZQL03;Long utstr av kirurgi for lok lesj i hud 20-29 mm;1;
NCSP;ZQL04;Long utstr av kirurgi for lok lesj i hud 30-39 mm;1;
NCSP;ZQL05;Long utstr av kirurgi for lok lesj i hud 4-5 cm;1;
NCSP;ZQL10;Long utstr av kirurgi for lok lesj i hud 6-10 cm;1;
NCSP;ZQL15;Long utstr av kirurgi for lok lesj i hud 11-15 cm;1;
NCSP;ZQL20;Long utstr av kirurgi for lok lesj i hud 16-20 cm;1;
NCSP;ZQL25;Long utstr av kirurgi for lok lesj i hud 21-25 cm;1;
NCSP;ZQL30;Long utstr av kirurgi for lok lesj i hud 26-30 cm;1;
NCSP;ZQL35;Long utstr av kirurgi for lok lesj i hud 31-35 cm;1;
NCSP;ZQL40;Long utstr av kirurgi for lok lesj i hud 36-40 cm;1;
NCSP;ZQL50;Long utstr av kirurgi for lok lesj i hud 41-50 cm;1;
NCSP;ZQL60;Long utstr av kirurgi for lok lesj i hud 51-60 cm;1;
NCSP;ZQL70;Long utstr av kirurgi for lok lesj i hud 61-70 cm;1;
NCSP;ZQL80;Long utstr av kirurgi for lok lesj i hud 71-80 cm;1;
NCSP;ZQL90;Long utstr av kirurgi for lok lesj i hud 81-90 cm;1;
NCSP;ZQL99;Long utstr av kirurgi for lok lesj i hud mer enn 90 cm;1;
NCSP;ZQW01;Transv utstr av kirurgi for lok lesj i hud mindre enn 10 mm;1;
NCSP;ZQW02;Transv utstr av kirurgi for lok lesj i hud 10-19 mm;1;
NCSP;ZQW03;Transv utstr av kirurgi for lok lesj i hud 20-29 mm;1;
NCSP;ZQW04;Transv utstr av kirurgi for lok lesj i hud 30-39 mm;1;
NCSP;ZQW05;Transv utstr av kirurgi for lok lesj i hud 4-5 cm;1;
NCSP;ZQW10;Transv utstr av kirurgi for lok lesj i hud 6-10 cm;1;
NCSP;ZQW15;Transv utstr av kirurgi for lok lesj i hud 11-15 cm;1;
NCSP;ZQW20;Transv utstr av kirurgi for lok lesj i hud 16-20 cm;1;
NCSP;ZQW25;Transv utstr av kirurgi for lok lesj i hud 21-25 cm;1;
NCSP;ZQW29;Transv utstr av kirurgi for lok lesj i hud mer enn 25 cm;1;
NCSP;ZQX00;Iterativ teknikk for eksisjon av hudlesjon;1;
NCSP;ZSA00;Inngrep knyttet til tidligere inngrep tilhørende kapittel A;1;
NCSP;ZSB00;Inngrep knyttet til tidligere inngrep tilhørende kapittel B;1;
NCSP;ZSC00;Inngrep knyttet til tidligere inngrep tilhørende kapittel C;1;
NCSP;ZSD00;Inngrep knyttet til tidligere inngrep tilhørende kapittel D;1;
NCSP;ZSE00;Inngrep knyttet til tidligere inngrep tilhørende kapittel E;1;
NCSP;ZSF00;Inngrep knyttet til tidligere inngrep tilhørende kapittel F;1;
NCSP;ZSG00;Inngrep knyttet til tidligere inngrep tilhørende kapittel G;1;
NCSP;ZSH00;Inngrep knyttet til tidligere inngrep tilhørende kapittel H;1;
NCSP;ZSJ00;Inngrep knyttet til tidligere inngrep tilhørende kapittel J;1;
NCSP;ZSK00;Inngrep knyttet til tidligere inngrep tilhørende kapittel K;1;
NCSP;ZSL00;Inngrep knyttet til tidligere inngrep tilhørende kapittel L;1;
NCSP;ZSM00;Inngrep knyttet til tidligere inngrep tilhørende kapittel M;1;
NCSP;ZSN00;Inngrep knyttet til tidligere inngrep tilhørende kapittel N;1;
NCSP;ZSP00;Inngrep knyttet til tidligere inngrep tilhørende kapittel P;1;
NCSP;ZSQ00;Inngrep knyttet til tidligere inngrep tilhørende kapittel Q;1;
NCSP;ZSX05;Sekundær operasjon pga. lokalt residiv;1;
NCSP;ZSX10;Sekundær operasjon med utvidet reseksjon med frie render;1;
NCSP;ZSX15;Sekundær operasjon utvidet reseksjon manglende frie render;1;
NCSP;ZSY00;Inngrep knyttet til tidligere inngrep tilhørende kapittel Y;1;
NCRP;ZTT0AT;DOTATATE (177Lu);1;
NCRP;ZTT0BT;Betalutin (177Lu);1;
NCRP;ZTT0CT;SIRT Selective internal radiotherapy (90Y);1;
NCRP;ZTX0AC;Undersøkelse utført utenfor radiologisk laboratorium;1;
NCRP;ZTX0AD;Radiologisk prosedyre utført ambulant;1;
NCRP;ZTX0BA;Kun billedtaking;1;
NCRP;ZTX0BB;Kun primærgransking;1;
NCRP;ZTX0BC;Kun sekundærgransking;1;
NCRP;ZTX0CA;Akse- og vinkelmål;1;
NCRP;ZTX0DA;Transplantat;1;
NCRP;ZTX0DB;Preparat;1;
NCRP;ZTX0EA;Intravenøs kontrast;1;
NCRP;ZTX0EB;Kontrast i hulrom via nål/kateter;1;
NCRP;ZTX0EC;Kontrast både intravenøst og i hulrom;1;
